dataset,missing_ratio,missing_pattern,missing_pattern_label,algorithm,algorithm_label,imputer,avg_reduction_time,std_reduction_time,avg_tuning_time,std_tuning_time,avg_preprocessing_time,std_preprocessing_time,avg_selection_pipeline_time,std_selection_pipeline_time,avg_selected_attributes,std_selected_attributes,avg_reduction_rate,std_reduction_rate,avg_f1_score,std_f1_score,avg_ranking_loss,std_ranking_loss,avg_coverage,std_coverage,avg_hamming_loss,std_hamming_loss,total_runtime,folds
birds,0.15,mcar,MCAR,ours,Ours,native,0.013934916503785644,0.001268077921383408,0.0,0.0,0.0,0.0,0.01393520800411352,0.0012681960117903747,1.0,0.0,99.61538461538461,0.0,0.3500000089406967,0.0707106739039699,0.5034956465103524,0.06124323935482482,8.48951048951049,0.17801289596304687,0.10689102564102565,0.03920816446963868,0.034083250000549015,2
birds,0.15,mcar,MCAR,mcb-ar,MCB-AR,native,0.061391146500682225,0.034539072665267005,0.0,0.0,0.0,0.0,0.061391146500682225,0.034539072665267005,1.0,0.0,99.61538461538461,0.0,0.375,0.03535534748869708,0.5509041203894145,0.08107496834635078,9.227272727272727,1.0928013891064823,0.10176282051282051,0.00838556118714816,0.14446791599766584,2
birds,0.15,mcar,MCAR,mfs-mcdm,MFS-MCDM,em,0.0023757914968882687,6.03395418444762e-05,28.791420917001233,0.7947909098766729,1.11750497900357,0.19157853184567747,29.91130168750169,0.603152038489151,39.0,18.384776310850235,85.0,7.0710678118654755,0.1999999973922968,0.2121320296144438,0.5643328077151607,0.062252803232393086,9.685314685314685,0.31646737060097163,0.122027972027972,0.020273690929124767,60.11976479199802,2
birds,0.15,mcar,MCAR,fimf,FIMF,mixed,0.7961776250012917,0.3517435507837995,30.799777374999394,0.5677161762273243,11.636792875004176,16.41286374106601,43.23274787500486,15.493404014054887,14.5,16.263455967290593,94.42307692307693,6.255175372034849,0.22499999776482582,0.1767766900282808,0.566034210887152,0.0327100312280682,9.685314685314685,1.7306809329740667,0.11293706293706293,0.007417203998460283,89.73528449999867,2
birds,0.15,mcar,MCAR,ml-csfs,ML-CSFS,mixed,0.028634562502702465,0.011639773113604616,35.7256221250027,9.5612852328394,0.4308649169979617,0.5376346757208721,36.185121604503365,9.035290330232131,1.0,0.0,99.61538461538461,0.0,0.19749999605119228,0.21566756541698473,0.508022533022533,0.09285402155893828,8.402097902097902,0.9543469144685568,0.13846153846153847,0.043514263457633706,72.38059404199885,2
scene,0.05,mcar,MCAR,ours,Ours,native,0.017531374498503283,0.002319605108743168,0.0,0.0,0.0,0.0,0.01753162500244798,0.00231948702348108,1.0,0.0,99.65986394557824,0.0,0.0416666679084301,0.011785112317328317,0.5174999999999998,0.06717514421272207,2.6,0.3535533905932738,0.2083333333333333,0.03535533905932741,0.03977162500086706,2
scene,0.05,mcar,MCAR,mcb-ar,MCB-AR,native,0.017198874997120583,0.00040375797497717574,0.0,0.0,0.0,0.0,0.017198874997120583,0.00040375797497717574,1.0,0.0,99.65986394557824,0.0,0.0416666679084301,0.011785112317328317,0.4725,0.13081475451951124,2.375,0.6717514421272203,0.17083333333333328,0.017677669529663684,0.03907466700184159,2
scene,0.05,mcar,MCAR,mfs-mcdm,MFS-MCDM,mixed,0.003059541999391513,0.0002787768463922468,16.2568292295,0.23911461040757218,8.43696964549963,11.89743324959547,24.69685841699902,12.136269083156652,16.5,19.091883092036785,94.38775510204081,6.493837786407069,0.06666666828095913,0.023570227268834665,0.579375,0.1263953371370954,2.875,0.6010407640085651,0.18749999999999994,0.005892556509887875,49.639640500005044,2
scene,0.05,mcar,MCAR,fimf,FIMF,mixed,0.14122829149710014,0.0005502471620479413,16.72142231250109,0.31632713537730767,8.5655807084986,11.216939521058656,25.42823131249679,11.533816903598012,9.0,8.48528137423857,96.9387755102041,2.886150127292028,0.02500000037252903,0.035355339586162986,0.429375,0.1140209684663308,2.2,0.49497474683058307,0.1833333333333333,0.023570226039551598,51.84169845900033,2
scene,0.05,mcar,MCAR,ml-csfs,ML-CSFS,knn,1.4928004579996923,1.5556356851129949,44.366976125496876,1.481817508155206,0.029386812500888482,0.0006961756241945544,45.88916339599746,0.07312200133359421,16.0,19.79898987322333,94.5578231292517,6.734350297014735,0.02500000037252903,0.035355339586162986,0.46125000000000005,0.08308504678941933,2.3,0.42426406871192857,0.22499999999999998,0.02357022603955156,91.79351754199888,2
